,hyperlink,source_page_id
604,/wiki/Iron,1
605,/wiki/Hot_plate,1
606,/wiki/Oven,1
607,/wiki/Induction_heating,1
608,/wiki/Dip_soldering,1
609,/wiki/Wave,1
610,/wiki/Ultrasonic_welding,1
611,/wiki/Sintering,1
612,/wiki/Adhesive_bonding,1
613,/wiki/Thermosetting_plastic,1
614,/wiki/Thermoplastic,1
615,/wiki/Epoxy,1
616,/w/index.php?title=Modified_epoxy&action=edit&redlink=1,1
617,/wiki/Phenolic_resin,1
618,/wiki/Polyurethane,1
619,/w/index.php?title=Adhesive_alloys&action=edit&redlink=1,1
620,/wiki/Fastener,1
621,/wiki/Nail_(engineering),1
622,/wiki/Screw,1
623,/wiki/Nut_(hardware),1
624,/wiki/Screw,1
625,/wiki/Rivet,1
626,/wiki/Clinching_(metalworking),1
627,/wiki/Pin,1
628,/wiki/Cotter_(pin),1
629,/wiki/Groove_(machining),1
630,/wiki/Taper_pin,1
631,/wiki/Spring_pin,1
632,/wiki/Retaining_rings,1
633,/wiki/Quick_release_skewer,1
634,/wiki/Stitch_(textile_arts),1
635,/wiki/Stapling,1
636,/wiki/Press_fitting,1
637,#cite_note-:0-3,1
638,/w/index.php?title=List_of_manufacturing_processes&action=edit&section=7,1
639,/wiki/3D_printing,1
640,#cite_note-:0-3,1
641,/wiki/Direct_metal_laser_sintering,1
642,#cite_note-nsj20140530-4,1
643,/wiki/Filament_winding,1
644,/wiki/Composite_material,1
645,#cite_note-:0-3,1
646,/wiki/Fused_deposition_modeling,1
647,#cite_note-:0-3,1
648,#cite_note-5,1
649,/wiki/Laminated_object_manufacturing,1
650,#cite_note-:0-3,1
651,/wiki/Laser_engineered_net_shaping,1
652,#cite_note-:0-3,1
653,#cite_note-:0-3,1
654,/w/index.php?title=Rapid_Induction_Printing&action=edit&redlink=1,1
655,/wiki/Selective_laser_sintering,1
656,#cite_note-:0-3,1
657,/wiki/Spark_plasma_sintering,1
658,/wiki/Stereolithography,1
659,#cite_note-:0-3,1
660,/w/index.php?title=List_of_manufacturing_processes&action=edit&section=8,1
661,/wiki/Mining,1
662,/wiki/Quarrying,1
663,/wiki/Rock_blasting,1
664,/wiki/Crusher,1
665,/wiki/Chemical_manufacturing,1
666,/wiki/Petroleum_refining_processes,1
667,/wiki/Semiconductor_fabrication,1
668,/wiki/Assembly_line,1
669,/wiki/Packaging_and_labeling,1
670,/wiki/Logistics,1
671,/wiki/Woodworking,1
672,/wiki/Joinery_(woodworking),1
673,/wiki/Lapping,1
674,/wiki/Mortise_and_tenon,1
675,/wiki/Router_(woodworking),1
676,/wiki/Biscuit_joiner,1
677,/wiki/Vulcanization,1
678,/wiki/Heat_treating,1
679,/wiki/Bake-out,1
680,/w/index.php?title=List_of_manufacturing_processes&action=edit&section=9,1
681,/wiki/Worker%E2%80%93machine_activity_chart,1
682,/w/index.php?title=List_of_manufacturing_processes&action=edit&section=10,1
683,#cite_ref-1,1
684,https://web.archive.org/web/20151208123725/http://www.hitchiner.com/countergravity-casting.html,1
685,http://www.hitchiner.com/countergravity-casting.html,1
686,#cite_ref-2,1
687,/wiki/John_Wiley_%26_Sons,1
688,/wiki/ISBN_(identifier),1
689,/wiki/Special:BookSources/978-0470-467008,1
690,#cite_ref-:0_3-0,1
691,#cite_ref-:0_3-1,1
692,#cite_ref-:0_3-2,1
693,#cite_ref-:0_3-3,1
694,#cite_ref-:0_3-4,1
695,#cite_ref-:0_3-5,1
696,#cite_ref-:0_3-6,1
697,#cite_ref-:0_3-7,1
698,#cite_ref-:0_3-8,1
699,https://www.worldcat.org/oclc/27810960,1
700,/wiki/ISBN_(identifier),1
701,/wiki/Special:BookSources/0-13-119462-3,1
702,/wiki/OCLC_(identifier),1
703,https://www.worldcat.org/oclc/27810960,1
704,#cite_ref-nsj20140530_4-0,1
705,https://web.archive.org/web/20140531142711/http://www.newspacejournal.com/2014/05/30/spacex-unveils-its-21st-century-spaceship/,1
706,http://www.newspacejournal.com/2014/05/30/spacex-unveils-its-21st-century-spaceship/,1
707,#cite_ref-5,1
708,https://www.worldcat.org/oclc/34513398,1
709,/wiki/ISBN_(identifier),1
710,/wiki/Special:BookSources/0-7514-0238-9,1
711,/wiki/OCLC_(identifier),1
712,https://www.worldcat.org/oclc/34513398,1
713,/wiki/Template:Cite_book,1
714,/wiki/Category:CS1_maint:_others,1
715,https://en.wikipedia.org/w/index.php?title=List_of_manufacturing_processes&oldid=1082053647,1
716,/wiki/Help:Category,1
717,/wiki/Category:Industrial_processes,1
718,/wiki/Category:Manufacturing-related_lists,1
719,/wiki/Category:CS1_maint:_others,1
720,/wiki/Category:Articles_with_short_description,1
721,/wiki/Category:Short_description_is_different_from_Wikidata,1
722,/wiki/Category:Wikipedia_pending_changes_protected_pages,1
723,/wiki/Category:Articles_needing_additional_references_from_December_2009,1
724,/wiki/Category:All_articles_needing_additional_references,1
725,//en.wikipedia.org/wiki/Wikipedia:Text_of_the_Creative_Commons_Attribution-ShareAlike_3.0_Unported_License,1
726,//creativecommons.org/licenses/by-sa/3.0/,1
727,//foundation.wikimedia.org/wiki/Terms_of_Use,1
728,//foundation.wikimedia.org/wiki/Privacy_policy,1
729,//www.wikimediafoundation.org/,1
730,https://foundation.wikimedia.org/wiki/Privacy_policy,1
731,/wiki/Wikipedia:About,1
732,/wiki/Wikipedia:General_disclaimer,1
733,//en.wikipedia.org/wiki/Wikipedia:Contact_us,1
734,//en.m.wikipedia.org/w/index.php?title=List_of_manufacturing_processes&mobileaction=toggle_view_mobile,1
735,https://developer.wikimedia.org,1
736,https://stats.wikimedia.org/#/en.wikipedia.org,1
737,https://foundation.wikimedia.org/wiki/Cookie_statement,1
738,https://wikimediafoundation.org/,1
739,https://www.mediawiki.org/,1
740,#bodyContent,2
741,/wiki/Main_Page,2
742,/wiki/Wikipedia:Contents,2
743,/wiki/Portal:Current_events,2
744,/wiki/Special:Random,2
745,/wiki/Wikipedia:About,2
746,//en.wikipedia.org/wiki/Wikipedia:Contact_us,2
747,https://donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=C13_en.wikipedia.org&uselang=en,2
748,/wiki/Help:Contents,2
749,/wiki/Help:Introduction,2
750,/wiki/Wikipedia:Community_portal,2
751,/wiki/Special:RecentChanges,2
752,/wiki/Wikipedia:File_upload_wizard,2
753,/wiki/Main_Page,2
754,/wiki/Special:Search,2
755,/w/index.php?title=Special:CreateAccount&returnto=Industrial+processes,2
756,/w/index.php?title=Special:UserLogin&returnto=Industrial+processes,2
757,/w/index.php?title=Special:CreateAccount&returnto=Industrial+processes,2
758,/w/index.php?title=Special:UserLogin&returnto=Industrial+processes,2
759,/wiki/Help:Introduction,2
760,/wiki/Special:MyContributions,2
761,/wiki/Special:MyTalk,2
762,#,2
763,#Chemical_processes_by_main_basic_material,2
764,#Cement_(the_paste_within_concrete),2
765,#Steel,2
766,#Aluminum,2
767,#Fertilizer,2
768,#Other_chemical_processes,2
769,#Electrolysis,2
770,#Cutting,2
771,#Metalworking,2
772,#Iron_and_steel,2
773,#Moulding,2
774,#Separation,2
775,#Distillation,2
776,#Additive_manufacturing,2
777,#Petroleum_and_organic_compounds,2
778,#Organized_by_product,2
779,#See_also,2
780,#References,2
781,https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%D9%8A%D8%A9_%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9,2
782,https://bg.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD_%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81,2
783,https://ca.wikipedia.org/wiki/Proc%C3%A9s_industrial,2
784,https://sn.wikipedia.org/wiki/Bundutso,2
785,https://de.wikipedia.org/wiki/Produktionsprozess,2
786,https://es.wikipedia.org/wiki/Procesos_industriales,2
787,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%DB%8C%D9%86%D8%AF%D9%87%D8%A7%DB%8C_%D8%B5%D9%86%D8%B9%D8%AA%DB%8C,2
788,https://fr.wikipedia.org/wiki/Proc%C3%A9d%C3%A9_industriel,2
789,https://gl.wikipedia.org/wiki/Procesos_industriais,2
790,https://hi.wikipedia.org/wiki/%E0%A4%94%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%BF%E0%A4%95_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A5%8B%E0%A4%82_%E0%A4%95%E0%A5%80_%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A5%80,2
791,https://hr.wikipedia.org/wiki/Proizvodni_proces,2
792,https://it.wikipedia.org/wiki/Processo_di_produzione_industriale,2
793,https://he.wikipedia.org/wiki/%D7%AA%D7%94%D7%9C%D7%99%D7%9B%D7%99_%D7%99%D7%99%D7%A6%D7%95%D7%A8_%D7%9E%D7%9B%D7%A0%D7%99,2
794,https://kk.wikipedia.org/wiki/%D3%A8%D0%BD%D0%B4%D1%96%D1%80%D1%96%D1%81%D1%82%D1%96%D0%BA_%D2%AF%D0%B4%D0%B5%D1%80%D1%96%D1%81,2
795,https://nl.wikipedia.org/wiki/Productieproces,2
796,https://ja.wikipedia.org/wiki/%E5%B7%A5%E7%A8%8B,2
797,https://no.wikipedia.org/wiki/Prosessindustri,2
798,https://pl.wikipedia.org/wiki/Proces_produkcyjny,2
799,https://pt.wikipedia.org/wiki/Processo_industrial,2
800,https://ro.wikipedia.org/wiki/Opera%C8%9Bii_de_prelucrare_a_materialelor,2
801,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81%D1%81,2
802,https://tr.wikipedia.org/wiki/End%C3%BCstriyel_s%C3%BCre%C3%A7,2
803,https://uk.wikipedia.org/wiki/%D0%92%D0%B8%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D1%87%D0%B8%D0%B9_%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81,2
804,https://www.wikidata.org/wiki/Special:EntityPage/Q1408286#sitelinks-wikipedia,2
805,/wiki/Industrial_processes,2
806,/wiki/Talk:Industrial_processes,2
807,/wiki/Industrial_processes,2
808,/w/index.php?title=Industrial_processes&action=edit,2
809,/w/index.php?title=Industrial_processes&action=history,2
810,/wiki/Industrial_processes,2
811,/w/index.php?title=Industrial_processes&action=edit,2
812,/w/index.php?title=Industrial_processes&action=history,2
813,/wiki/Special:WhatLinksHere/Industrial_processes,2
814,/wiki/Special:RecentChangesLinked/Industrial_processes,2
815,/wiki/Wikipedia:File_Upload_Wizard,2
816,/wiki/Special:SpecialPages,2
817,/w/index.php?title=Industrial_processes&oldid=1145294380,2
818,/w/index.php?title=Industrial_processes&action=info,2
819,/w/index.php?title=Special:CiteThisPage&page=Industrial_processes&id=1145294380&wpFormIdentifier=titleform,2
820,https://www.wikidata.org/wiki/Special:EntityPage/Q1408286,2
821,/w/index.php?title=Special:DownloadAsPdf&page=Industrial_processes&action=show-download-screen,2
822,/w/index.php?title=Industrial_processes&printable=yes,2
823,"/wiki/File:Paolo_Monti_-_Servizio_fotografico_(Legnano,_1958)_-_BEIC_6361475.jpg",2
824,"/wiki/File:Paolo_Monti_-_Servizio_fotografico_(Legnano,_1958)_-_BEIC_6361475.jpg",2
825,/wiki/Chemistry,2
826,/wiki/Physics,2
827,/wiki/Electronics,2
828,/wiki/Mechanization,2
829,/w/index.php?title=Industrial_processes&action=edit&section=1,2
830,/wiki/Cement,2
831,/wiki/Steel,2
832,/wiki/Aluminum,2
833,/wiki/Fertilizer,2
834,/wiki/Climate_change,2
835,/wiki/Carbon_dioxide,2
836,/wiki/Greenhouse_gas,2
837,/wiki/Fossil_fuels,2
838,/wiki/Activation_energy,2
839,/w/index.php?title=Industrial_processes&action=edit&section=2,2
840,/wiki/Calcination,2
841,/wiki/Limestone,2
842,/wiki/Calcium_carbonate,2
843,/wiki/Calcium_oxide,2
844,/wiki/By-product,2
845,/wiki/Cement,2
846,/wiki/Concrete,2
847,/wiki/Flux_(metallurgy),2
848,/wiki/Blast_furnace,2
849,/w/index.php?title=Industrial_processes&action=edit&section=3,2
850,/wiki/Smelting,2
851,/wiki/Blast_furnace,2
852,/wiki/Carbon_monoxide,2
853,/wiki/Coke_(fuel),2
854,/wiki/Coal,2
855,/wiki/Ore,2
856,/wiki/Blast_furnace#Process_engineering_and_chemistry,2
857,/wiki/Steel,2
858,/wiki/Iron_ore,2
859,#cite_note-Formulae2-1,2
860,/w/index.php?title=Industrial_processes&action=edit&section=4,2
861,/wiki/Hall%E2%80%93H%C3%A9roult_process,2
862,/wiki/Electrolysis,2
863,/w/index.php?title=Industrial_processes&action=edit&section=5,2
864,/wiki/Haber_process,2
865,/wiki/Fertilizer,2
866,/wiki/Fossil_fuel,2
867,/wiki/Natural_gas,2
868,/wiki/Water-gas_shift_reaction,2
869,/wiki/Hydrogen,2
870,/wiki/Ammonia_production,2
871,/w/index.php?title=Industrial_processes&action=edit&section=6,2
872,/wiki/Chemical_process,2
873,/wiki/Pyroprocessing,2
874,/wiki/Cement_kiln,2
875,/wiki/Disinfection,2
876,/w/index.php?title=Industrial_processes&action=edit&section=7,2
877,/wiki/Electrolysis,2
878,/wiki/Gilding,2
879,/wiki/Electroplating,2
880,/wiki/Anodization,2
881,/wiki/Electrowinning,2
882,/wiki/Electropolishing,2
883,/wiki/Electrofocusing,2
884,/wiki/Electrolytic_process,2
885,/wiki/Electrophoretic_deposition,2
886,/wiki/Electrotyping,2
887,/wiki/Metallizing,2
888,/wiki/Plating,2
889,/wiki/Spin_coating,2
890,/w/index.php?title=Industrial_processes&action=edit&section=8,2
891,/wiki/Shearing_(manufacturing),2
892,/wiki/Sawing,2
893,/wiki/Plasma_cutting,2
894,/wiki/Water-jet_cutting,2
895,/wiki/Oxyacetylene,2
896,/wiki/Electrical_discharge_machining,2
897,/wiki/Machining,2
898,/wiki/Laser_cutting,2
899,/w/index.php?title=Industrial_processes&action=edit&section=9,2
900,/wiki/Fabrication_(metal),2
901,/wiki/Metalworking,2
902,/wiki/Smelting,2
903,/wiki/Forging,2
904,/wiki/Casting,2
905,/wiki/Steelmaking,2
906,/wiki/Progressive_stamping,2
907,/wiki/Stamping_(metalworking),2
908,/wiki/Hydroforming,2
909,/wiki/Sandblasting,2
910,/wiki/Soldering,2
911,/wiki/Brazing,2
912,/wiki/Welding,2
913,/wiki/Tumble_polishing,2
914,/wiki/Precipitation_hardening,2
915,/wiki/Work_hardening,2
916,/wiki/Case_hardening,2
917,/wiki/Differential_hardening,2
918,/wiki/Shot_peening,2
919,/wiki/Die_(manufacturing),2
920,/wiki/Electric_arc_furnace,2
921,/w/index.php?title=Industrial_processes&action=edit&section=10,2
922,/wiki/Smelting,2
923,/wiki/Catalan_forge,2
924,/wiki/Open_hearth_furnace,2
925,/wiki/Bloomery,2
926,/wiki/Siemens_regenerative_furnace,2
927,/wiki/Blast_furnace,2
928,/wiki/Direct_reduced_iron,2
929,/wiki/Crucible_steel,2
930,/wiki/Cementation_process,2
931,/wiki/Bessemer_process,2
932,/wiki/Basic_oxygen_steelmaking,2
933,/w/index.php?title=Industrial_processes&action=edit&section=11,2
934,/wiki/Casting,2
935,/wiki/Sand_casting,2
936,/wiki/Sintering,2
937,/wiki/Powder_metallurgy,2
938,/wiki/Blow_molding,2
939,/wiki/Plastic_container,2
940,/wiki/Glass_container_industry,2
941,/wiki/Compression_molding,2
942,/w/index.php?title=Industrial_processes&action=edit&section=12,2
943,/wiki/Comminution,2
944,/wiki/Froth_flotation,2
945,/wiki/Flotation_process,2
946,/wiki/Liquid%E2%80%93liquid_extraction,2
947,/wiki/Frasch_process,2
948,/w/index.php?title=Industrial_processes&action=edit&section=13,2
949,/wiki/Distillation,2
950,/wiki/Volatility_(chemistry),2
951,/wiki/Evaporation,2
952,/wiki/Condensation,2
953,/wiki/Fractional_distillation,2
954,/wiki/Steam_distillation,2
955,/wiki/Vacuum_distillation,2
956,/wiki/Batch_distillation,2
957,/wiki/Continuous_distillation,2
958,/wiki/Fractionating_column,2
959,/wiki/Spinning_cone,2
960,/w/index.php?title=Industrial_processes&action=edit&section=14,2
961,/wiki/Additive_manufacturing,2
962,/wiki/Fused_deposition_modeling,2
963,/wiki/Stereolithography,2
964,/wiki/Selective_laser_sintering,2
965,/wiki/Photolithography,2
966,/w/index.php?title=Industrial_processes&action=edit&section=15,2
967,/wiki/Cracking_(chemistry),2
968,/wiki/Alkylation,2
969,/wiki/Burton_process,2
970,/wiki/Cumene_process,2
971,/wiki/Friedel-Crafts_reaction,2
972,/wiki/Kolbe-Schmitt_reaction,2
973,/wiki/Olefin_metathesis,2
974,/wiki/Thermal_depolymerization,2
975,/wiki/Transesterification,2
976,/wiki/Raschig_hydroxylamine_process,2
977,/wiki/Hydroxylamine,2
978,/wiki/Oxo_process,2
979,/wiki/Polymerisation,2
980,/w/index.php?title=Industrial_processes&action=edit&section=16,2
981,/wiki/Hall-H%C3%A9roult_process,2
982,/wiki/Deville_process,2
983,/wiki/Bayer_process,2
984,/wiki/W%C3%B6hler_process,2
985,/wiki/Ammonia,2
986,/wiki/Fertilizer,2
987,/wiki/Haber_process,2
988,/wiki/Bromine,2
989,/wiki/Dow_process,2
990,/wiki/Chlorine,2
991,/wiki/Chloralkali_process,2
992,/wiki/Weldon_process,2
993,/wiki/Sodium_hypochlorite#Production,2
994,/wiki/Rendering_(industrial),2
995,/wiki/Fertilizer,2
996,/wiki/Nitrophosphate_process,2
997,/wiki/Float_glass,2
998,/wiki/Bacterial_oxidation,2
999,/wiki/Parkes_process,2
1000,/wiki/Graphite,2
1001,/wiki/Acheson_process,2
1002,/wiki/Heavy_water,2
1003,/wiki/Girdler_sulfide_process,2
1004,/wiki/Hydrogen,2
1005,/wiki/Water%E2%80%93gas_shift_reaction,2
1006,/wiki/Steam_reforming,2
1007,/wiki/Bismuth,2
1008,/wiki/Betts_electrolytic_process,2
1009,/wiki/Betterton-Kroll_process,2
1010,/wiki/Nickel,2
1011,/wiki/Mond_process,2
1012,/wiki/Nitric_acid,2
1013,/wiki/Ostwald_process,2
1014,/wiki/Pulping,2
1015,/wiki/Kraft_process,2
1016,/wiki/Fourdrinier_machine,2
1017,/wiki/Vulcanization,2
1018,/wiki/Alberger_process,2
1019,/wiki/Grainer_evaporation_process,2
1020,/wiki/Semiconductor,2
1021,/wiki/Bridgman%E2%80%93Stockbarger_method,2
1022,/wiki/Czochralski_method,2
1023,/wiki/Patio_process,2
1024,/wiki/Parkes_process,2
1025,/wiki/Silicon_carbide,2
1026,/wiki/Acheson_process,2
1027,/wiki/Lely_process,2
1028,/wiki/Sodium_carbonate,2
1029,/wiki/Leblanc_process,2
1030,/wiki/Solvay_process,2
1031,/wiki/Leblanc-Deacon_process,2
1032,/wiki/Sulfuric_acid,2
1033,/wiki/Lead_chamber_process,2
1034,/wiki/Contact_process,2
1035,/wiki/Titanium,2
1036,/wiki/Hunter_process,2
1037,/wiki/Kroll_process,2
1038,/wiki/Zirconium,2
1039,/wiki/Hunter_process,2
1040,/wiki/Kroll_process,2
1041,/wiki/Van_Arkel%E2%80%93de_Boer_process,2
1042,/wiki/Alberger_process,2
1043,/wiki/Grainer_evaporation_process,2
1044,/wiki/Bacterial_oxidation,2
1045,/wiki/Bayer_process,2
1046,/wiki/Chloralkali_process,2
1047,/wiki/Weldon_process,2
1048,/wiki/Dow_process,2
1049,/wiki/Girdler_sulfide_process,2
1050,/wiki/Hunter_process,2
1051,/wiki/Kroll_process,2
1052,/wiki/Industrial_rendering,2
1053,/wiki/Lead_chamber_process,2
1054,/wiki/Contact_process,2
1055,/wiki/Mond_process,2
1056,/wiki/Nickel,2
1057,/wiki/Nitrophosphate_process,2
1058,/wiki/Ostwald_process,2
1059,/wiki/Packaging,2
1060,/wiki/Pidgeon_process,2
1061,/wiki/Steam_reforming,2
1062,/wiki/Water_gas_shift_reaction,2
1063,/wiki/Vacuum_metalising,2
1064,/wiki/Van_Arkel%E2%80%93de_Boer_process,2
1065,/wiki/Formox_process,2
1066,/w/index.php?title=Industrial_processes&action=edit&section=17,2
1067,/wiki/Chemical_engineering,2
1068,/wiki/Mass_production,2
1069,/w/index.php?title=Industrial_processes&action=edit&section=18,2
1070,#cite_ref-Formulae2_1-0,2
1071,https://web.archive.org/web/20071217143213/http://www.scienceaid.co.uk/chemistry/industrial/blastfurnace.html,2
1072,http://www.scienceaid.co.uk/chemistry/industrial/blastfurnace.html,2
1073,/wiki/Template:Industries,2
1074,/wiki/Template_talk:Industries,2
1075,https://en.wikipedia.org/w/index.php?title=Template:Industries&action=edit,2
1076,/wiki/Industry_(economics),2
1077,/wiki/Primary_sector_of_the_economy,2
1078,/wiki/Agriculture,2
1079,/wiki/Arable_farming,2
1080,/wiki/Cereal#Production,2
1081,/wiki/Legume#Uses,2
1082,/wiki/Vegetable_farming,2
1083,/wiki/Fiber_crop,2
1084,/wiki/Vegetable_oil,2
1085,/wiki/Sugar_industry,2
1086,/wiki/Tobacco_industry,2
1087,/wiki/Permanent_crop,2
1088,/wiki/Pome,2
1089,/wiki/Berry#Commercial_production,2
1090,/wiki/Citrus_production,2
1091,/wiki/Drupe,2
1092,/wiki/List_of_culinary_fruits#Tropical_and_tropical-like_fruit,2
1093,/wiki/Viticulture,2
1094,/wiki/Cocoa_bean#Cultivation,2
1095,/wiki/Coffee_industry,2
1096,/wiki/Tea#Production,2
1097,/wiki/Nut_(fruit)#Production,2
1098,/wiki/Olive,2
1099,/wiki/Medicinal_plants,2
1100,/wiki/Spice,2
1101,/wiki/Horticulture_industry,2
1102,/wiki/Floral_industry,2
1103,/wiki/Seed_company,2
1104,/wiki/Animal_husbandry,2
1105,/wiki/Beef_cattle,2
1106,/wiki/Dairy_farming#Market,2
1107,/wiki/Fur_farming,2
1108,/wiki/Horse_industry,2
1109,/wiki/Livestock,2
1110,/wiki/Pig_farming,2
1111,/wiki/Wool#Production,2
1112,/wiki/Poultry_farming,2
1113,/wiki/Beekeeping,2
1114,/wiki/Cochineal#Farming,2
1115,/wiki/Lac,2
1116,/wiki/Silk#Production_process,2
1117,/wiki/Hunting,2
1118,/wiki/Trapping,2
1119,/wiki/Forestry,2
1120,/wiki/Silviculture,2
1121,/wiki/Bamboo_cultivation,2
1122,/wiki/Logging,2
1123,/wiki/Firewood,2
1124,/wiki/Rattan#Economic_and_environmental_issues,2
1125,/w/index.php?title=Tree_tapping&action=edit&redlink=1,2
1126,/wiki/Frankincense#Production,2
1127,/wiki/Gum_arabic#Production,2
1128,/wiki/Gutta-percha#Uses,2
1129,/wiki/Maple_syrup#Production,2
1130,/wiki/Mastic_(plant_resin)#Cultivation,2
1131,/wiki/Natural_rubber#Production,2
1132,/wiki/Palm_sugar,2
1133,/wiki/Palm_syrup,2
1134,/wiki/Palm_wine,2
1135,/wiki/Naval_stores_industry,2
1136,/wiki/Mushroom_hunting,2
1137,/wiki/Fungiculture,2
1138,/wiki/Truffle,2
1139,/wiki/Fishing_industry,2
1140,/wiki/Anchovy#Fisheries,2
1141,/wiki/Herring#Fisheries,2
1142,/wiki/Sardine#Fisheries,2
1143,/wiki/Cod_fisheries,2
1144,/wiki/Haddock#Fisheries,2
1145,/wiki/Alaska_pollock#Fisheries,2
1146,/wiki/Mackerel#Fisheries,2
1147,/wiki/Shark#Fishery,2
1148,/wiki/Swordfish#Fisheries,2
1149,/wiki/Tuna#Fishing_industry,2
1150,/wiki/Crab_fisheries,2
1151,/wiki/Lobster_fishing,2
1152,/wiki/Sea_urchin#As_food,2
1153,/wiki/Squid#Commercial_fishing,2
1154,/wiki/Whaling,2
1155,/wiki/Aquaculture,2
1156,/wiki/Carp#Aquaculture,2
1157,/wiki/Aquaculture_of_catfish,2
1158,/wiki/Aquaculture_of_tilapia,2
1159,/wiki/Abalone#Farming,2
1160,/wiki/Mussel#Aquaculture,2
1161,/wiki/Oyster_farming,2
1162,/wiki/Cultured_pearl,2
1163,/wiki/Culture_of_microalgae_in_hatcheries,2
1164,/wiki/Seaweed_farming,2
1165,/wiki/Clam_digging,2
1166,/wiki/Sea_cucumber_as_food,2
1167,/wiki/Scallop#Seafood_industry,2
1168,/wiki/Salmon,2
1169,/wiki/Shrimp#Human_uses,2
1170,/wiki/Fossil_fuel_industry,2
1171,/wiki/Coal_industry,2
1172,/wiki/Peat,2
1173,/wiki/Natural_gas,2
1174,/wiki/Oil_shale_industry,2
1175,/wiki/Petroleum_industry,2
1176,/wiki/Oil_sands,2
1177,/wiki/Mining,2
1178,/wiki/Ore,2
1179,/wiki/Aluminium#Production_and_refinement,2
1180,/wiki/Copper#Production,2
1181,/wiki/Iron_ore#Production_and_consumption,2
1182,/wiki/Gold_mining,2
1183,/wiki/Silver_mining,2
1184,/wiki/Palladium,2
1185,/wiki/Platinum#Production,2
1186,/wiki/Lithium#Production,2
1187,/wiki/Rare-earth_element#Global_rare-earth_production,2
1188,/wiki/Uranium_mining,2
1189,/wiki/Mineral,2
1190,/wiki/Gemstone,2
1191,/wiki/Phosphorus#Production,2
1192,/wiki/Potash#Production,2
1193,/wiki/Salt#Production,2
1194,/wiki/Sulfur#Production,2
1195,/wiki/Quarry,2
1196,/wiki/Gravel_pit,2
1197,/wiki/Sand_mining,2
1198,/wiki/Chalk_mining,2
1199,/wiki/Clay_pit,2
1200,/wiki/Gypsum#Mining,2
1201,/wiki/Limestone#Uses,2
1202,/wiki/Dimension_stone#Production,2
1203,/wiki/Granite#Industry,2
1204,/wiki/Marble#Production,2
1205,/wiki/Secondary_sector_of_the_economy,2
1206,/wiki/Manufacturing,2
1207,/wiki/Light_industry,2
1208,/wiki/Food_industry,2
1209,/wiki/Feed_manufacturing,2
1210,/wiki/Baking#Commercial_baking,2
1211,/wiki/Canning,2
1212,/wiki/Dairy_product,2
1213,/wiki/Flour,2
1214,/wiki/Meat_industry,2
1215,/wiki/Convenience_food,2
1216,/wiki/Food_preservation,2
1217,/wiki/Candy_making,2
1218,/wiki/Vegetable_oil#Production,2
1219,/wiki/Drink_industry,2
1220,/wiki/Brewing_industry,2
1221,/wiki/Bottled_water,2
1222,/wiki/Liquor,2
1223,/wiki/Soft_drink,2
1224,/wiki/Winemaking,2
1225,/wiki/Textile_industry,2
1226,/wiki/Carding,2
1227,/wiki/Dyeing,2
1228,/wiki/Textile_printing,2
1229,/wiki/Spinning_(textiles),2
1230,/wiki/Weaving,2
1231,/wiki/Carpet,2
1232,/wiki/Lace,2
1233,/wiki/Linens,2
1234,/wiki/Rope,2
1235,/wiki/Clothing_industry,2
1236,/wiki/Fashion_accessory,2
1237,/wiki/Dressmaker,2
1238,/wiki/Fur_clothing,2
1239,/wiki/Hatmaking,2
1240,/wiki/Sewing,2
1241,/wiki/Shoemaking,2
1242,/wiki/Tailor,2
1243,/wiki/Printing,2
1244,/wiki/Bookbinding,2
1245,/wiki/Paper_embossing,2
1246,/wiki/Engraving,2
1247,/wiki/Security_printing,2
1248,/wiki/Typesetting,2
1249,/wiki/Cassette_tape,2
1250,/wiki/Production_of_phonograph_records,2
1251,/wiki/Compact_Disc_manufacturing,2
1252,/wiki/Metal_fabrication,2
1253,/wiki/Boilermaking,2
1254,/wiki/Builders_hardware,2
1255,/wiki/Household_hardware,2
1256,/wiki/Cutlery,2
1257,/wiki/Gunsmith,2
1258,/wiki/Locksmithing,2
1259,/wiki/Machine_shop,2
1260,/wiki/Metalsmith,2
